sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,label,sensor_1_lag1,sensor_1_rolling_mean_5,sensor_5_lag1,sensor_5_rolling_mean_5,sensor_10_lag1,sensor_10_rolling_mean_5
642.13,1586.43,1395.3,554.59,2387.99,9063.19,47.37,522.3,2388.01,8148.07,8.3751,391,39.01,23.4845,101,0,518.67,518.67,14.62,14.62,1.3,1.3
642.18,1581.73,1396.08,553.86,2388.01,9065.88,47.18,522.6,2388.04,8144.12,8.3687,393,38.84,23.4073,100,0,518.67,518.67,14.62,14.62,1.3,1.3
641.88,1589.67,1398.05,554.57,2388.01,9061.76,47.28,522.02,2388.0,8146.94,8.3617,392,38.93,23.3639,99,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1582.51,1400.33,553.88,2388.02,9068.43,47.33,522.37,2388.05,8147.59,8.4349,392,38.93,23.3905,98,0,518.67,518.67,14.62,14.62,1.3,1.3
642.04,1584.96,1394.02,554.55,2388.06,9065.24,47.15,522.54,2387.97,8151.09,8.4225,393,39.01,23.5582,97,0,518.67,518.67,14.62,14.62,1.3,1.3
642.33,1580.4,1390.96,554.32,2388.02,9076.21,47.25,521.74,2388.01,8145.72,8.4078,391,38.84,23.5081,96,0,518.67,518.67,14.62,14.62,1.3,1.3
641.85,1588.49,1398.78,555.15,2388.01,9065.58,47.28,522.0,2388.0,8142.83,8.3872,391,39.09,23.3669,95,0,518.67,518.67,14.62,14.62,1.3,1.3
641.88,1584.83,1398.94,554.52,2387.98,9070.96,47.13,522.03,2387.97,8147.54,8.3846,392,39.04,23.4344,94,0,518.67,518.67,14.62,14.62,1.3,1.3
641.94,1590.87,1399.22,553.52,2387.98,9058.05,47.19,522.7,2388.07,8145.92,8.3823,392,39.19,23.4449,93,0,518.67,518.67,14.62,14.62,1.3,1.3
641.84,1583.63,1396.76,554.28,2388.01,9062.43,47.2,522.38,2388.03,8153.11,8.416,393,38.9,23.3652,92,0,518.67,518.67,14.62,14.62,1.3,1.3
642.26,1589.71,1392.72,553.94,2388.02,9064.55,47.19,522.12,2388.04,8141.05,8.3927,392,38.98,23.3505,91,0,518.67,518.67,14.62,14.62,1.3,1.3
642.2,1589.25,1397.92,554.47,2387.99,9061.14,47.21,522.2,2387.95,8142.93,8.4315,392,39.0,23.3564,90,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1581.34,1396.47,554.4,2388.05,9060.49,47.24,522.65,2388.1,8142.12,8.4286,393,38.98,23.3559,89,0,518.67,518.67,14.62,14.62,1.3,1.3
642.11,1583.91,1401.63,554.41,2388.01,9068.2,47.32,522.36,2387.95,8147.81,8.3962,392,39.02,23.4062,88,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1582.49,1396.62,554.4,2387.99,9068.86,47.2,522.02,2387.98,8155.6,8.4082,392,38.98,23.3934,87,0,518.67,518.67,14.62,14.62,1.3,1.3
642.32,1581.55,1402.42,554.01,2388.05,9068.57,47.17,522.12,2388.02,8147.26,8.4053,392,39.0,23.4542,86,0,518.67,518.67,14.62,14.62,1.3,1.3
641.87,1582.14,1399.29,554.7,2388.0,9066.96,47.37,522.42,2388.02,8149.74,8.4009,391,39.01,23.3739,85,0,518.67,518.67,14.62,14.62,1.3,1.3
641.88,1586.36,1401.79,554.37,2388.02,9057.4,47.16,522.34,2388.01,8144.84,8.3736,392,38.87,23.4255,84,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1588.64,1403.68,553.65,2387.97,9060.37,47.11,522.0,2387.93,8146.92,8.4566,391,38.91,23.3632,83,0,518.67,518.67,14.62,14.62,1.3,1.3
642.18,1593.18,1398.97,553.46,2388.04,9058.47,47.1,522.22,2388.06,8145.46,8.4374,391,38.83,23.41,82,0,518.67,518.67,14.62,14.62,1.3,1.3
642.23,1584.76,1397.48,554.0,2388.03,9075.51,47.08,521.99,2388.04,8148.28,8.4306,392,38.94,23.375,81,0,518.67,518.67,14.62,14.62,1.3,1.3
642.87,1586.61,1393.44,553.76,2388.07,9063.46,47.14,521.98,2388.03,8141.92,8.4041,392,38.78,23.3571,80,0,518.67,518.67,14.62,14.62,1.3,1.3
641.92,1595.05,1394.52,554.55,2388.07,9072.58,47.3,522.16,2388.1,8144.94,8.4209,393,39.02,23.4089,79,0,518.67,518.67,14.62,14.62,1.3,1.3
641.96,1592.49,1399.57,554.06,2388.02,9072.34,47.38,521.88,2388.02,8150.74,8.4084,393,38.97,23.3528,78,0,518.67,518.67,14.62,14.62,1.3,1.3
641.79,1588.65,1399.83,554.03,2388.06,9067.73,47.39,522.35,2388.01,8146.97,8.4056,393,38.94,23.3676,77,0,518.67,518.67,14.62,14.62,1.3,1.3
641.96,1583.78,1407.31,554.14,2388.04,9061.62,47.23,522.26,2388.04,8148.89,8.4194,392,38.92,23.333,76,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1588.33,1405.43,554.21,2388.0,9071.85,47.42,522.3,2388.05,8149.64,8.4098,391,39.07,23.3898,75,0,518.67,518.67,14.62,14.62,1.3,1.3
641.95,1586.5,1405.25,554.42,2388.06,9065.12,47.34,522.01,2388.02,8144.35,8.4066,393,38.87,23.4287,74,0,518.67,518.67,14.62,14.62,1.3,1.3
642.28,1585.44,1394.94,554.58,2388.01,9073.66,47.37,521.94,2388.04,8153.67,8.4126,391,38.85,23.1935,73,0,518.67,518.67,14.62,14.62,1.3,1.3
642.72,1591.59,1399.35,554.28,2388.01,9069.35,47.33,521.98,2388.02,8150.16,8.4185,393,38.81,23.4296,72,0,518.67,518.67,14.62,14.62,1.3,1.3
642.38,1582.06,1394.89,553.94,2388.05,9064.48,47.36,522.04,2388.08,8149.49,8.4143,392,38.88,23.2959,71,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1589.01,1407.07,553.73,2388.06,9056.85,47.35,522.12,2388.04,8148.37,8.3995,393,38.86,23.2812,70,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1591.21,1401.74,553.8,2388.03,9064.81,47.29,521.86,2388.01,8146.47,8.4495,394,38.87,23.4844,69,0,518.67,518.67,14.62,14.62,1.3,1.3
641.99,1581.89,1400.24,553.31,2388.0,9066.63,47.24,521.94,2388.01,8146.28,8.4075,391,38.78,23.4177,68,0,518.67,518.67,14.62,14.62,1.3,1.3
641.91,1592.21,1401.4,553.52,2388.01,9074.76,47.46,521.91,2388.1,8146.81,8.4168,392,38.9,23.2685,67,0,518.67,518.67,14.62,14.62,1.3,1.3
642.69,1583.56,1399.46,553.9,2388.09,9060.46,47.29,521.75,2388.06,8142.91,8.4386,394,39.12,23.3521,66,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1591.93,1395.41,553.17,2388.06,9070.47,47.33,522.1,2388.03,8142.99,8.4137,394,38.95,23.339,65,0,518.67,518.67,14.62,14.62,1.3,1.3
642.43,1588.34,1400.41,552.96,2388.06,9063.04,47.39,522.51,2388.02,8147.39,8.4105,393,38.9,23.3334,64,0,518.67,518.67,14.62,14.62,1.3,1.3
642.36,1583.1,1406.13,554.05,2388.05,9070.65,47.43,522.42,2388.01,8149.12,8.4574,393,38.8,23.3367,63,0,518.67,518.67,14.62,14.62,1.3,1.3
643.22,1589.06,1392.55,554.01,2388.11,9066.86,47.5,522.34,2388.0,8146.38,8.4222,394,38.96,23.3641,62,0,518.67,518.67,14.62,14.62,1.3,1.3
642.88,1589.67,1405.47,554.24,2388.06,9066.64,47.46,522.35,2388.04,8146.03,8.4376,394,38.86,23.3536,61,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1585.77,1405.28,553.54,2388.03,9067.68,47.5,521.68,2388.0,8147.74,8.441,392,38.88,23.336,60,0,518.67,518.67,14.62,14.62,1.3,1.3
642.6,1589.88,1408.61,554.13,2388.03,9071.53,47.41,521.64,2388.06,8152.73,8.423,392,38.94,23.3182,59,0,518.67,518.67,14.62,14.62,1.3,1.3
642.82,1585.25,1406.34,553.33,2388.08,9070.99,47.46,521.72,2388.03,8147.28,8.4141,393,38.9,23.2492,58,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1591.53,1408.36,553.98,2388.07,9068.1,47.44,521.89,2388.04,8150.95,8.4284,392,38.87,23.3229,57,0,518.67,518.67,14.62,14.62,1.3,1.3
642.86,1588.87,1402.59,553.69,2388.07,9069.41,47.33,521.8,2388.03,8141.85,8.4261,394,38.77,23.4303,56,0,518.67,518.67,14.62,14.62,1.3,1.3
642.8,1590.35,1403.29,553.99,2388.1,9072.74,47.36,522.14,2388.04,8151.72,8.4303,393,38.76,23.2298,55,0,518.67,518.67,14.62,14.62,1.3,1.3
642.46,1587.64,1399.69,552.62,2388.04,9066.62,47.41,521.28,2388.05,8147.91,8.4127,394,38.97,23.3283,54,0,518.67,518.67,14.62,14.62,1.3,1.3
642.66,1595.05,1406.63,554.25,2388.07,9063.78,47.44,521.66,2388.08,8151.49,8.4343,392,38.93,23.293,53,0,518.67,518.67,14.62,14.62,1.3,1.3
642.1,1588.6,1410.62,554.19,2388.06,9073.58,47.6,521.7,2388.06,8144.06,8.4655,393,38.86,23.3128,52,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1586.07,1399.68,553.09,2388.08,9066.1,47.37,521.9,2388.11,8144.79,8.4267,393,38.73,23.3627,51,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1588.97,1411.41,552.67,2388.1,9068.71,47.45,521.84,2388.04,8155.0,8.4293,393,38.83,23.25,50,0,518.67,518.67,14.62,14.62,1.3,1.3
641.99,1588.81,1404.74,553.32,2388.07,9065.56,47.55,522.11,2388.11,8148.35,8.4381,392,38.86,23.3796,49,0,518.67,518.67,14.62,14.62,1.3,1.3
642.39,1596.89,1401.99,553.49,2388.07,9064.48,47.42,521.82,2388.07,8147.94,8.4037,394,38.82,23.3743,48,0,518.67,518.67,14.62,14.62,1.3,1.3
642.59,1594.32,1405.54,553.15,2388.11,9071.78,47.4,521.74,2388.05,8147.05,8.4527,393,38.88,23.3331,47,0,518.67,518.67,14.62,14.62,1.3,1.3
642.64,1594.68,1402.06,553.25,2388.11,9068.71,47.55,521.65,2388.05,8150.73,8.4621,393,38.7,23.2723,46,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1586.39,1407.76,553.7,2388.09,9070.29,47.34,521.72,2388.1,8148.31,8.4557,392,38.92,23.3114,45,0,518.67,518.67,14.62,14.62,1.3,1.3
642.95,1585.59,1411.61,553.65,2388.12,9070.46,47.45,520.71,2388.13,8143.95,8.4288,392,38.8,23.3848,44,0,518.67,518.67,14.62,14.62,1.3,1.3
642.46,1593.16,1407.5,553.85,2388.16,9075.11,47.43,521.53,2388.09,8143.77,8.3966,394,39.04,23.2633,43,0,518.67,518.67,14.62,14.62,1.3,1.3
642.88,1590.42,1401.19,554.11,2388.08,9066.91,47.48,521.54,2388.07,8146.49,8.4518,393,38.71,23.3152,42,0,518.67,518.67,14.62,14.62,1.3,1.3
642.81,1587.52,1404.91,553.89,2388.08,9065.64,47.52,521.69,2388.08,8147.68,8.4523,393,38.68,23.3989,41,0,518.67,518.67,14.62,14.62,1.3,1.3
642.69,1591.68,1411.37,553.43,2388.07,9064.05,47.58,521.68,2388.07,8151.06,8.4468,393,38.77,23.272,40,0,518.67,518.67,14.62,14.62,1.3,1.3
642.9,1590.26,1408.76,553.71,2388.06,9079.21,47.38,521.52,2388.03,8152.03,8.4685,393,38.65,23.3217,39,0,518.67,518.67,14.62,14.62,1.3,1.3
642.57,1590.9,1411.16,553.37,2388.06,9079.03,47.43,521.51,2388.06,8151.08,8.4355,395,39.09,23.256,38,0,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1589.29,1408.73,552.75,2388.12,9071.04,47.49,521.81,2388.11,8147.67,8.4731,393,38.69,23.2458,37,0,518.67,518.67,14.62,14.62,1.3,1.3
642.66,1593.27,1411.25,553.0,2388.08,9069.02,47.58,521.15,2388.13,8148.84,8.4617,393,38.82,23.2907,36,0,518.67,518.67,14.62,14.62,1.3,1.3
643.02,1588.34,1408.79,552.71,2388.12,9070.02,47.49,521.2,2388.11,8156.17,8.4636,393,38.97,23.1778,35,0,518.67,518.67,14.62,14.62,1.3,1.3
643.32,1596.01,1407.16,553.01,2388.13,9071.53,47.58,521.48,2388.05,8152.2,8.4385,394,38.74,23.2287,34,0,518.67,518.67,14.62,14.62,1.3,1.3
642.9,1588.76,1412.05,553.39,2388.05,9082.27,47.77,521.15,2388.09,8150.43,8.4299,393,38.84,23.2317,33,0,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1597.02,1413.32,554.08,2388.13,9080.29,47.6,521.13,2388.08,8152.91,8.4466,394,38.7,23.1365,32,0,518.67,518.67,14.62,14.62,1.3,1.3
642.67,1588.91,1413.19,553.36,2388.1,9073.19,47.54,520.8,2388.1,8151.48,8.4653,396,38.59,23.2933,31,0,518.67,518.67,14.62,14.62,1.3,1.3
642.98,1598.46,1415.99,553.3,2388.14,9070.6,47.57,521.21,2388.14,8152.89,8.4131,395,38.71,23.2552,30,1,518.67,518.67,14.62,14.62,1.3,1.3
643.3,1590.51,1417.54,553.19,2388.12,9070.18,47.74,521.06,2388.11,8158.08,8.4334,393,38.79,23.2216,29,1,518.67,518.67,14.62,14.62,1.3,1.3
642.03,1592.11,1415.45,552.4,2388.15,9081.98,47.71,521.62,2388.13,8150.05,8.4784,393,38.71,23.2841,28,1,518.67,518.67,14.62,14.62,1.3,1.3
643.28,1594.24,1417.41,552.28,2388.12,9070.93,47.81,520.65,2388.18,8153.67,8.4703,394,38.8,23.1434,27,1,518.67,518.67,14.62,14.62,1.3,1.3
643.5,1591.72,1414.2,553.18,2388.13,9077.91,47.71,521.42,2388.1,8149.43,8.493,395,38.62,23.2133,26,1,518.67,518.67,14.62,14.62,1.3,1.3
642.84,1592.1,1418.51,553.22,2388.1,9081.4,47.63,520.67,2388.14,8151.52,8.4526,394,38.68,23.2411,25,1,518.67,518.67,14.62,14.62,1.3,1.3
643.12,1590.49,1414.89,553.02,2388.14,9078.09,47.77,521.5,2388.11,8154.82,8.4868,394,38.58,23.2571,24,1,518.67,518.67,14.62,14.62,1.3,1.3
643.88,1600.09,1417.57,552.98,2388.12,9082.53,47.81,520.73,2388.17,8152.03,8.5027,394,38.65,23.238,23,1,518.67,518.67,14.62,14.62,1.3,1.3
643.12,1591.03,1416.38,552.69,2388.13,9072.17,47.59,520.67,2388.18,8154.09,8.4654,395,38.7,23.2628,22,1,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1587.86,1416.58,552.75,2388.1,9077.92,47.7,520.81,2388.1,8154.7,8.4862,394,38.83,23.2113,21,1,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1592.22,1415.47,553.43,2388.15,9081.83,47.9,520.46,2388.13,8152.82,8.4972,396,38.7,23.2044,20,1,518.67,518.67,14.62,14.62,1.3,1.3
642.81,1591.98,1421.31,552.91,2388.18,9082.54,47.97,520.36,2388.13,8151.87,8.4752,395,38.75,23.209,19,1,518.67,518.67,14.62,14.62,1.3,1.3
643.3,1593.76,1417.7,552.68,2388.15,9083.73,47.68,520.61,2388.16,8157.0,8.4826,394,38.62,23.0827,18,1,518.67,518.67,14.62,14.62,1.3,1.3
643.41,1594.69,1414.66,552.14,2388.16,9077.92,48.0,521.0,2388.17,8150.17,8.5174,396,38.41,23.1716,17,1,518.67,518.67,14.62,14.62,1.3,1.3
643.34,1598.63,1413.08,552.6,2388.2,9081.74,47.49,520.57,2388.17,8153.19,8.4742,395,38.64,23.2073,16,1,518.67,518.67,14.62,14.62,1.3,1.3
643.49,1601.63,1416.81,552.48,2388.2,9069.75,47.91,520.29,2388.2,8156.72,8.4797,395,38.6,23.2244,15,1,518.67,518.67,14.62,14.62,1.3,1.3
643.38,1597.84,1427.3,552.37,2388.18,9081.63,48.04,521.23,2388.16,8158.45,8.4848,394,38.55,23.1402,14,1,518.67,518.67,14.62,14.62,1.3,1.3
643.6,1592.42,1422.7,552.32,2388.19,9080.04,47.96,520.54,2388.14,8156.49,8.5076,395,38.76,23.1725,13,1,518.67,518.67,14.62,14.62,1.3,1.3
643.05,1595.44,1421.17,551.62,2388.17,9086.36,47.89,520.28,2388.14,8155.37,8.5064,396,38.65,23.22,12,1,518.67,518.67,14.62,14.62,1.3,1.3
643.79,1591.72,1416.78,552.53,2388.17,9077.1,47.93,520.46,2388.13,8155.53,8.4689,395,38.6,23.1744,11,1,518.67,518.67,14.62,14.62,1.3,1.3
642.86,1588.91,1421.73,552.41,2388.17,9080.65,48.11,520.86,2388.18,8155.71,8.4889,394,38.57,23.1103,10,1,518.67,518.67,14.62,14.62,1.3,1.3
643.25,1595.61,1421.04,552.25,2388.14,9085.06,47.96,520.36,2388.18,8154.45,8.5036,394,38.59,23.0898,9,1,518.67,518.67,14.62,14.62,1.3,1.3
643.59,1595.93,1422.9,552.07,2388.16,9089.54,48.11,520.08,2388.19,8150.49,8.4855,395,38.55,22.9847,8,1,518.67,518.67,14.62,14.62,1.3,1.3
642.95,1605.08,1423.15,551.72,2388.23,9077.78,48.03,520.11,2388.16,8155.23,8.4629,394,38.61,23.1739,7,1,518.67,518.67,14.62,14.62,1.3,1.3
643.4,1595.53,1420.72,551.06,2388.2,9082.95,48.0,519.91,2388.19,8150.76,8.5378,395,38.31,23.0893,6,1,518.67,518.67,14.62,14.62,1.3,1.3
643.32,1601.84,1418.55,551.39,2388.15,9085.03,48.1,519.89,2388.16,8162.01,8.5162,397,38.61,23.0811,5,1,518.67,518.67,14.62,14.62,1.3,1.3
643.6,1594.0,1426.37,551.52,2388.18,9089.03,48.15,519.94,2388.22,8154.17,8.5019,396,38.43,23.2617,4,1,518.67,518.67,14.62,14.62,1.3,1.3
643.83,1604.96,1430.24,551.63,2388.27,9081.64,48.14,519.94,2388.25,8154.59,8.5141,396,38.26,23.2241,3,1,518.67,518.67,14.62,14.62,1.3,1.3
643.73,1601.34,1421.09,551.12,2388.17,9085.22,48.28,519.96,2388.18,8158.02,8.5312,396,38.59,23.0807,2,1,518.67,518.67,14.62,14.62,1.3,1.3
643.71,1594.05,1431.96,551.92,2388.28,9088.77,48.13,520.27,2388.24,8158.56,8.5308,396,38.59,22.9402,1,1,518.67,518.67,14.62,14.62,1.3,1.3
644.01,1600.61,1431.57,551.78,2388.19,9087.32,48.04,519.31,2388.2,8166.05,8.5311,396,38.37,23.1508,0,1,518.67,518.67,14.62,14.62,1.3,1.3
642.85,1590.52,1408.46,554.41,2388.04,9055.13,47.4,521.92,2388.02,8143.8,8.4185,393,39.09,23.3381,125,0,0.0,0.0,0.0,0.0,0.0,0.0
642.27,1592.43,1408.53,553.71,2388.03,9060.3,47.27,521.77,2388.05,8140.58,8.4272,392,38.84,23.335,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.67,1587.06,1399.36,554.12,2388.11,9062.25,47.56,521.94,2388.08,8144.01,8.4103,393,38.81,23.3956,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.7,1590.5,1404.58,554.62,2388.05,9070.14,47.35,522.65,2388.07,8145.94,8.4657,393,38.89,23.3491,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.76,1588.83,1405.83,553.38,2388.08,9062.12,47.4,521.66,2388.06,8140.63,8.4279,393,38.88,23.2584,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1587.25,1401.97,553.52,2388.08,9057.78,47.31,521.82,2388.03,8137.41,8.4409,393,38.81,23.425,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.61,1591.95,1410.22,553.67,2388.05,9060.72,47.31,521.88,2388.05,8140.89,8.4337,392,38.85,23.4348,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.45,1581.85,1403.44,553.81,2388.01,9054.0,47.4,521.63,2388.07,8140.8,8.4199,393,39.05,23.4201,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.88,1586.87,1406.02,553.43,2388.02,9064.46,47.36,521.88,2388.02,8145.7,8.4254,392,38.88,23.3746,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.61,1588.05,1402.72,554.02,2388.06,9058.27,47.43,522.33,2388.08,8140.65,8.4242,394,38.84,23.357,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.64,1585.48,1406.08,553.32,2388.07,9059.95,47.38,521.84,2388.06,8141.68,8.4439,392,38.97,23.3476,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.33,1591.01,1410.3,554.0,2388.11,9058.11,47.27,521.79,2388.07,8143.65,8.4137,393,38.88,23.2505,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.25,1596.28,1403.02,554.06,2388.09,9060.55,47.39,521.9,2388.03,8144.47,8.3917,393,38.87,23.2653,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1593.51,1402.65,553.24,2388.06,9060.52,47.37,522.32,2388.03,8140.22,8.4174,392,38.91,23.3366,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1587.53,1402.14,554.06,2388.07,9052.72,47.49,522.23,2388.03,8141.46,8.4243,393,38.92,23.4404,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1585.86,1403.55,554.53,2388.06,9057.35,47.26,522.01,2388.09,8143.12,8.4339,394,39.06,23.3746,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1584.21,1406.37,553.6,2388.02,9066.63,47.42,522.32,2388.11,8137.84,8.4449,393,38.79,23.2866,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.08,1582.08,1405.48,554.07,2388.09,9051.79,47.44,522.0,2388.03,8142.68,8.426,393,38.69,23.4351,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.27,1585.7,1405.25,553.75,2388.04,9056.57,47.41,521.79,2388.02,8134.03,8.4269,392,39.0,23.3546,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.98,1591.52,1395.22,553.6,2388.06,9052.66,47.37,522.13,2388.08,8139.29,8.4345,394,38.75,23.2417,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.35,1585.9,1403.4,553.99,2388.09,9062.84,47.47,522.22,2388.07,8141.07,8.4164,393,38.94,23.4182,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.36,1581.65,1408.38,554.21,2388.05,9062.68,47.44,521.75,2388.1,8136.41,8.3917,391,38.94,23.3777,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.08,1587.41,1412.34,553.7,2388.07,9061.03,47.42,521.63,2388.08,8134.13,8.4581,393,38.82,23.4316,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.36,1588.52,1397.33,553.69,2388.1,9061.12,47.44,521.6,2388.08,8146.26,8.4306,393,38.9,23.3503,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1582.0,1410.1,553.69,2388.07,9071.3,47.5,521.73,2388.04,8133.97,8.4458,394,38.99,23.3378,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.85,1583.93,1403.11,553.81,2388.04,9063.81,47.34,521.35,2388.02,8139.72,8.4009,392,38.87,23.3478,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.14,1581.13,1407.01,553.58,2388.04,9066.07,47.34,521.39,2388.05,8142.54,8.4456,393,38.82,23.2559,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1584.15,1398.75,553.59,2388.07,9061.1,47.35,521.39,2388.09,8142.03,8.4323,392,38.92,23.465,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.71,1585.42,1405.28,554.41,2388.12,9059.45,47.54,521.37,2388.03,8142.06,8.4124,394,39.1,23.3463,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.24,1587.79,1406.81,553.53,2387.98,9060.19,47.46,520.94,2388.09,8141.55,8.4218,393,39.03,23.2323,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.45,1594.38,1399.43,553.87,2388.04,9059.28,47.36,521.49,2388.04,8144.61,8.4422,392,38.91,23.3552,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.92,1590.24,1408.76,553.55,2388.07,9052.32,47.44,521.86,2388.05,8136.62,8.4209,393,38.84,23.2284,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.29,1587.38,1405.33,553.9,2388.08,9064.09,47.38,521.83,2388.05,8141.57,8.4567,391,38.79,23.2188,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.04,1584.55,1399.59,553.88,2388.01,9064.43,47.41,521.4,2388.06,8144.93,8.4102,394,39.11,23.4038,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1584.01,1400.47,553.91,2388.09,9065.36,47.39,521.87,2388.03,8137.67,8.4419,392,39.1,23.2586,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1593.72,1410.4,553.82,2388.09,9055.64,47.41,521.35,2388.09,8138.18,8.4093,392,38.77,23.3937,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.64,1586.85,1403.15,554.3,2388.04,9068.56,47.45,521.64,2388.04,8146.08,8.415,391,39.09,23.3825,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.33,1593.62,1407.88,553.59,2388.06,9070.89,47.52,521.74,2388.08,8139.29,8.4193,392,38.87,23.4425,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.17,1589.75,1405.89,553.31,2388.07,9056.31,47.63,521.9,2388.0,8139.27,8.3858,393,38.8,23.2171,124,0,518.67,518.67,14.62,14.62,1.3,1.3
641.87,1592.14,1404.5,553.94,2388.06,9066.47,47.34,521.2,2388.08,8140.91,8.4476,392,39.04,23.3557,123,0,518.67,518.67,14.62,14.62,1.3,1.3
642.75,1588.17,1400.6,553.5,2388.08,9059.69,47.28,522.02,2388.08,8137.88,8.427,392,38.82,23.4085,122,0,518.67,518.67,14.62,14.62,1.3,1.3
642.54,1594.11,1413.29,554.23,2388.03,9056.58,47.59,521.73,2388.07,8135.83,8.4339,392,38.92,23.4157,121,0,518.67,518.67,14.62,14.62,1.3,1.3
642.84,1579.13,1402.77,553.32,2388.07,9058.47,47.38,522.23,2388.09,8138.63,8.4515,395,39.03,23.2494,120,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1590.75,1404.87,553.63,2388.05,9064.51,47.55,521.86,2388.07,8138.48,8.42,391,38.93,23.4377,119,0,518.67,518.67,14.62,14.62,1.3,1.3
642.65,1589.98,1405.61,553.94,2388.07,9049.95,47.65,521.67,2388.16,8142.23,8.4247,391,38.62,23.2942,118,0,518.67,518.67,14.62,14.62,1.3,1.3
642.54,1592.27,1405.9,553.83,2388.05,9058.01,47.26,521.93,2388.08,8145.39,8.42,394,38.88,23.304,117,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1592.54,1403.83,553.58,2388.09,9060.07,47.52,521.45,2388.07,8139.28,8.4489,393,39.0,23.3055,116,0,518.67,518.67,14.62,14.62,1.3,1.3
642.8,1590.68,1407.53,553.69,2388.07,9058.26,47.42,521.51,2388.04,8142.19,8.4089,394,38.85,23.4088,115,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1589.29,1400.71,553.58,2388.03,9061.27,47.4,521.38,2388.12,8145.01,8.4488,392,38.81,23.2926,114,0,518.67,518.67,14.62,14.62,1.3,1.3
642.5,1593.66,1408.29,553.78,2388.0,9059.66,47.23,521.92,2388.1,8138.68,8.4435,393,38.9,23.3318,113,0,518.67,518.67,14.62,14.62,1.3,1.3
642.32,1587.23,1404.18,553.14,2388.05,9060.94,47.35,521.59,2388.06,8141.5,8.454,392,38.83,23.3531,112,0,518.67,518.67,14.62,14.62,1.3,1.3
642.25,1585.94,1405.53,553.01,2388.12,9058.0,47.39,521.98,2388.06,8143.98,8.4326,392,38.78,23.371,111,0,518.67,518.67,14.62,14.62,1.3,1.3
